EndTime,country_code,quantity_sum,Load,surplus,CountryLabel
2022-01-01 00:00:00+00:00,DE,146300.0,166143,-19843.0,2
2022-01-01 01:00:00+00:00,DE,140324.0,161923,-21599.0,2
2022-01-01 02:00:00+00:00,DE,134063.0,158256,-24193.0,2
2022-01-01 03:00:00+00:00,DE,128745.0,157353,-28608.0,2
2022-01-01 04:00:00+00:00,DE,120346.0,155306,-34960.0,2
2022-01-01 05:00:00+00:00,DE,118975.0,153652,-34677.0,2
2022-01-01 06:00:00+00:00,DE,115938.0,156347,-40409.0,2
2022-01-01 07:00:00+00:00,DE,109429.0,161220,-51791.0,2
2022-01-01 08:00:00+00:00,DE,112555.0,170044,-57489.0,2
2022-01-01 09:00:00+00:00,DE,115389.0,177530,-62141.0,2
2022-01-01 10:00:00+00:00,DE,116508.0,186929,-70421.0,2
2022-01-01 11:00:00+00:00,DE,120128.0,189259,-69131.0,2
2022-01-01 12:00:00+00:00,DE,114231.0,185567,-71336.0,2
2022-01-01 13:00:00+00:00,DE,108483.0,182917,-74434.0,2
2022-01-01 14:00:00+00:00,DE,99059.0,182652,-83593.0,2
2022-01-01 15:00:00+00:00,DE,103944.0,191456,-87512.0,2
2022-01-01 16:00:00+00:00,DE,114702.0,205620,-90918.0,2
2022-01-01 17:00:00+00:00,DE,125138.0,209151,-84013.0,2
2022-01-01 18:00:00+00:00,DE,130123.0,205285,-75162.0,2
2022-01-01 19:00:00+00:00,DE,129992.0,197864,-67872.0,2
2022-01-01 20:00:00+00:00,DE,128910.0,192037,-63127.0,2
2022-01-01 21:00:00+00:00,DE,131614.0,189749,-58135.0,2
2022-01-01 22:00:00+00:00,DE,129750.0,179328,-49578.0,2
2022-01-01 23:00:00+00:00,DE,127406.0,170697,-43291.0,2
2022-01-02 00:00:00+00:00,DE,127041.0,166053,-39012.0,2
2022-01-02 01:00:00+00:00,DE,123922.0,163182,-39260.0,2
2022-01-02 02:00:00+00:00,DE,125343.0,162266,-36923.0,2
2022-01-02 03:00:00+00:00,DE,120862.0,162970,-42108.0,2
2022-01-02 04:00:00+00:00,DE,122170.0,163102,-40932.0,2
2022-01-02 05:00:00+00:00,DE,124137.0,161623,-37486.0,2
2022-01-02 06:00:00+00:00,DE,130686.0,169017,-38331.0,2
2022-01-02 07:00:00+00:00,DE,143928.0,181673,-37745.0,2
2022-01-02 08:00:00+00:00,DE,152883.0,193376,-40493.0,2
2022-01-02 09:00:00+00:00,DE,167776.0,202336,-34560.0,2
2022-01-02 10:00:00+00:00,DE,179343.0,214583,-35240.0,2
2022-01-02 11:00:00+00:00,DE,188781.0,218154,-29373.0,2
2022-01-02 12:00:00+00:00,DE,187882.0,213371,-25489.0,2
2022-01-02 13:00:00+00:00,DE,186748.0,210836,-24088.0,2
2022-01-02 14:00:00+00:00,DE,185875.0,212983,-27108.0,2
2022-01-02 15:00:00+00:00,DE,188705.0,222146,-33441.0,2
2022-01-02 16:00:00+00:00,DE,193943.0,234447,-40504.0,2
2022-01-02 17:00:00+00:00,DE,198102.0,235062,-36960.0,2
2022-01-02 18:00:00+00:00,DE,194795.0,229394,-34599.0,2
2022-01-02 19:00:00+00:00,DE,192327.0,219129,-26802.0,2
2022-01-02 20:00:00+00:00,DE,183972.0,209824,-25852.0,2
2022-01-02 21:00:00+00:00,DE,175150.0,203579,-28429.0,2
2022-01-02 22:00:00+00:00,DE,169523.0,191449,-21926.0,2
2022-01-02 23:00:00+00:00,DE,163558.0,181519,-17961.0,2
2022-01-03 00:00:00+00:00,DE,154608.0,174707,-20099.0,2
2022-01-03 01:00:00+00:00,DE,151917.0,170426,-18509.0,2
2022-01-03 02:00:00+00:00,DE,147784.0,172557,-24773.0,2
2022-01-03 03:00:00+00:00,DE,154662.0,178425,-23763.0,2
2022-01-03 04:00:00+00:00,DE,172175.0,193597,-21422.0,2
2022-01-03 05:00:00+00:00,DE,194872.0,221703,-26831.0,2
2022-01-03 06:00:00+00:00,DE,202043.0,246404,-44361.0,2
2022-01-03 07:00:00+00:00,DE,202050.0,260131,-58081.0,2
2022-01-03 08:00:00+00:00,DE,206399.0,265763,-59364.0,2
2022-01-03 09:00:00+00:00,DE,210897.0,271428,-60531.0,2
2022-01-03 10:00:00+00:00,DE,215226.0,277734,-62508.0,2
2022-01-03 11:00:00+00:00,DE,216427.0,280389,-63962.0,2
2022-01-03 12:00:00+00:00,DE,208663.0,277212,-68549.0,2
2022-01-03 13:00:00+00:00,DE,198624.0,273150,-74526.0,2
2022-01-03 14:00:00+00:00,DE,189992.0,269124,-79132.0,2
2022-01-03 15:00:00+00:00,DE,191736.0,271539,-79803.0,2
2022-01-03 16:00:00+00:00,DE,190910.0,280591,-89681.0,2
2022-01-03 17:00:00+00:00,DE,185257.0,279833,-94576.0,2
2022-01-03 18:00:00+00:00,DE,178528.0,272150,-93622.0,2
2022-01-03 19:00:00+00:00,DE,166939.0,256119,-89180.0,2
2022-01-03 20:00:00+00:00,DE,157233.0,240834,-83601.0,2
2022-01-03 21:00:00+00:00,DE,146104.0,229376,-83272.0,2
2022-01-03 22:00:00+00:00,DE,137119.0,214658,-77539.0,2
2022-01-03 23:00:00+00:00,DE,130870.0,202817,-71947.0,2
2022-01-04 00:00:00+00:00,DE,124697.0,193804,-69107.0,2
2022-01-04 01:00:00+00:00,DE,115968.0,190611,-74643.0,2
2022-01-04 02:00:00+00:00,DE,108839.0,192500,-83661.0,2
2022-01-04 03:00:00+00:00,DE,99975.0,197142,-97167.0,2
2022-01-04 04:00:00+00:00,DE,94864.0,208081,-113217.0,2
2022-01-04 05:00:00+00:00,DE,94698.0,230618,-135920.0,2
2022-01-04 06:00:00+00:00,DE,100834.0,250129,-149295.0,2
2022-01-04 07:00:00+00:00,DE,102175.0,263796,-161621.0,2
2022-01-04 08:00:00+00:00,DE,103072.0,269018,-165946.0,2
2022-01-04 09:00:00+00:00,DE,109038.0,271856,-162818.0,2
2022-01-04 10:00:00+00:00,DE,110834.0,277392,-166558.0,2
2022-01-04 11:00:00+00:00,DE,111123.0,278388,-167265.0,2
2022-01-04 12:00:00+00:00,DE,108592.0,274593,-166001.0,2
2022-01-04 13:00:00+00:00,DE,107572.0,271800,-164228.0,2
2022-01-04 14:00:00+00:00,DE,111407.0,271179,-159772.0,2
2022-01-04 15:00:00+00:00,DE,116392.0,274040,-157648.0,2
2022-01-04 16:00:00+00:00,DE,124117.0,279805,-155688.0,2
2022-01-04 17:00:00+00:00,DE,119646.0,278718,-159072.0,2
2022-01-04 18:00:00+00:00,DE,119355.0,273089,-153734.0,2
2022-01-04 19:00:00+00:00,DE,119906.0,258075,-138169.0,2
2022-01-04 20:00:00+00:00,DE,116998.0,245472,-128474.0,2
2022-01-04 21:00:00+00:00,DE,116182.0,233429,-117247.0,2
2022-01-04 22:00:00+00:00,DE,116900.0,219692,-102792.0,2
2022-01-04 23:00:00+00:00,DE,118608.0,209677,-91069.0,2
2022-01-05 00:00:00+00:00,DE,124125.0,202170,-78045.0,2
2022-01-05 01:00:00+00:00,DE,133031.0,198633,-65602.0,2
2022-01-05 02:00:00+00:00,DE,142065.0,202624,-60559.0,2
2022-01-05 03:00:00+00:00,DE,147708.0,208971,-61263.0,2
2022-01-05 04:00:00+00:00,DE,155418.0,222071,-66653.0,2
2022-01-05 05:00:00+00:00,DE,166593.0,245501,-78908.0,2
2022-01-05 06:00:00+00:00,DE,175119.0,267666,-92547.0,2
2022-01-05 07:00:00+00:00,DE,182851.0,280829,-97978.0,2
2022-01-05 08:00:00+00:00,DE,193055.0,286622,-93567.0,2
2022-01-05 09:00:00+00:00,DE,203107.0,291036,-87929.0,2
2022-01-05 10:00:00+00:00,DE,213652.0,297417,-83765.0,2
2022-01-05 11:00:00+00:00,DE,219887.0,296714,-76827.0,2
2022-01-05 12:00:00+00:00,DE,219112.0,293818,-74706.0,2
2022-01-05 13:00:00+00:00,DE,210362.0,287944,-77582.0,2
2022-01-05 14:00:00+00:00,DE,200523.0,284747,-84224.0,2
2022-01-05 15:00:00+00:00,DE,195845.0,286802,-90957.0,2
2022-01-05 16:00:00+00:00,DE,193246.0,294360,-101114.0,2
2022-01-05 17:00:00+00:00,DE,180663.0,293131,-112468.0,2
2022-01-05 18:00:00+00:00,DE,175944.0,285641,-109697.0,2
2022-01-05 19:00:00+00:00,DE,169466.0,269645,-100179.0,2
2022-01-05 20:00:00+00:00,DE,160555.0,256355,-95800.0,2
2022-01-05 21:00:00+00:00,DE,152841.0,243697,-90856.0,2
2022-01-05 22:00:00+00:00,DE,147597.0,229813,-82216.0,2
2022-01-05 23:00:00+00:00,DE,141875.0,219335,-77460.0,2
2022-01-06 00:00:00+00:00,DE,133998.0,214456,-80458.0,2
2022-01-06 01:00:00+00:00,DE,127076.0,210218,-83142.0,2
2022-01-06 02:00:00+00:00,DE,118404.0,208234,-89830.0,2
2022-01-06 03:00:00+00:00,DE,110500.0,210393,-99893.0,2
2022-01-06 04:00:00+00:00,DE,103314.0,217279,-113965.0,2
2022-01-06 05:00:00+00:00,DE,100588.0,231715,-131127.0,2
2022-01-06 06:00:00+00:00,DE,96856.0,248864,-152008.0,2
2022-01-06 07:00:00+00:00,DE,93160.0,257013,-163853.0,2
2022-01-06 08:00:00+00:00,DE,90930.0,261375,-170445.0,2
2022-01-06 09:00:00+00:00,DE,95165.0,263395,-168230.0,2
2022-01-06 10:00:00+00:00,DE,96408.0,265758,-169350.0,2
2022-01-06 11:00:00+00:00,DE,96265.0,263130,-166865.0,2
2022-01-06 12:00:00+00:00,DE,90350.0,257874,-167524.0,2
2022-01-06 13:00:00+00:00,DE,81762.0,252029,-170267.0,2
2022-01-06 14:00:00+00:00,DE,69528.0,249783,-180255.0,2
2022-01-06 15:00:00+00:00,DE,69116.0,254479,-185363.0,2
2022-01-06 16:00:00+00:00,DE,84810.0,269422,-184612.0,2
2022-01-06 17:00:00+00:00,DE,96742.0,271796,-175054.0,2
2022-01-06 18:00:00+00:00,DE,103895.0,268117,-164222.0,2
2022-01-06 19:00:00+00:00,DE,112768.0,258286,-145518.0,2
2022-01-06 20:00:00+00:00,DE,117794.0,246964,-129170.0,2
2022-01-06 21:00:00+00:00,DE,120559.0,239750,-119191.0,2
2022-01-06 22:00:00+00:00,DE,121913.0,228725,-106812.0,2
2022-01-06 23:00:00+00:00,DE,124981.0,215639,-90658.0,2
2022-01-07 00:00:00+00:00,DE,128941.0,209315,-80374.0,2
2022-01-07 01:00:00+00:00,DE,134434.0,205664,-71230.0,2
2022-01-07 02:00:00+00:00,DE,138860.0,206339,-67479.0,2
2022-01-07 03:00:00+00:00,DE,141845.0,213114,-71269.0,2
2022-01-07 04:00:00+00:00,DE,144907.0,224275,-79368.0,2
2022-01-07 05:00:00+00:00,DE,154261.0,245747,-91486.0,2
2022-01-07 06:00:00+00:00,DE,160108.0,266655,-106547.0,2
2022-01-07 07:00:00+00:00,DE,161967.0,279052,-117085.0,2
2022-01-07 08:00:00+00:00,DE,163973.0,286291,-122318.0,2
2022-01-07 09:00:00+00:00,DE,166080.0,289220,-123140.0,2
2022-01-07 10:00:00+00:00,DE,167688.0,292413,-124725.0,2
2022-01-07 11:00:00+00:00,DE,162824.0,293102,-130278.0,2
2022-01-07 12:00:00+00:00,DE,155745.0,285669,-129924.0,2
2022-01-07 13:00:00+00:00,DE,148247.0,282029,-133782.0,2
2022-01-07 14:00:00+00:00,DE,141831.0,279524,-137693.0,2
2022-01-07 15:00:00+00:00,DE,140278.0,280409,-140131.0,2
2022-01-07 16:00:00+00:00,DE,147393.0,286171,-138778.0,2
2022-01-07 17:00:00+00:00,DE,142532.0,281897,-139365.0,2
2022-01-07 18:00:00+00:00,DE,136034.0,272207,-136173.0,2
2022-01-07 19:00:00+00:00,DE,124097.0,257760,-133663.0,2
2022-01-07 20:00:00+00:00,DE,115734.0,245817,-130083.0,2
2022-01-07 21:00:00+00:00,DE,107571.0,236137,-128566.0,2
2022-01-07 22:00:00+00:00,DE,101094.0,223271,-122177.0,2
2022-01-07 23:00:00+00:00,DE,98617.0,210779,-112162.0,2
2022-01-08 00:00:00+00:00,DE,95702.0,202130,-106428.0,2
2022-01-08 01:00:00+00:00,DE,93937.0,198433,-104496.0,2
2022-01-08 02:00:00+00:00,DE,92986.0,198173,-105187.0,2
2022-01-08 03:00:00+00:00,DE,89443.0,196309,-106866.0,2
2022-01-08 04:00:00+00:00,DE,91031.0,196551,-105520.0,2
2022-01-08 05:00:00+00:00,DE,92510.0,201104,-108594.0,2
2022-01-08 06:00:00+00:00,DE,98689.0,209905,-111216.0,2
2022-01-08 07:00:00+00:00,DE,107427.0,222313,-114886.0,2
2022-01-08 08:00:00+00:00,DE,115782.0,237483,-121701.0,2
2022-01-08 09:00:00+00:00,DE,121254.0,244616,-123362.0,2
2022-01-08 10:00:00+00:00,DE,128495.0,250595,-122100.0,2
2022-01-08 11:00:00+00:00,DE,133415.0,251674,-118259.0,2
2022-01-08 12:00:00+00:00,DE,136345.0,248082,-111737.0,2
2022-01-08 13:00:00+00:00,DE,137083.0,244728,-107645.0,2
2022-01-08 14:00:00+00:00,DE,135419.0,245676,-110257.0,2
2022-01-08 15:00:00+00:00,DE,142621.0,252338,-109717.0,2
2022-01-08 16:00:00+00:00,DE,155408.0,266664,-111256.0,2
2022-01-08 17:00:00+00:00,DE,163745.0,267868,-104123.0,2
2022-01-08 18:00:00+00:00,DE,169770.0,259924,-90154.0,2
2022-01-08 19:00:00+00:00,DE,172952.0,247645,-74693.0,2
2022-01-08 20:00:00+00:00,DE,175795.0,236620,-60825.0,2
2022-01-08 21:00:00+00:00,DE,172916.0,231288,-58372.0,2
2022-01-08 22:00:00+00:00,DE,171506.0,220245,-48739.0,2
2022-01-08 23:00:00+00:00,DE,167992.0,207937,-39945.0,2
2022-01-09 00:00:00+00:00,DE,161949.0,199556,-37607.0,2
2022-01-09 01:00:00+00:00,DE,153595.0,194363,-40768.0,2
2022-01-09 02:00:00+00:00,DE,148689.0,191306,-42617.0,2
2022-01-09 03:00:00+00:00,DE,144259.0,192578,-48319.0,2
2022-01-09 04:00:00+00:00,DE,140264.0,191206,-50942.0,2
2022-01-09 05:00:00+00:00,DE,144891.0,190722,-45831.0,2
2022-01-09 06:00:00+00:00,DE,145725.0,197917,-52192.0,2
2022-01-09 07:00:00+00:00,DE,144495.0,208969,-64474.0,2
2022-01-09 08:00:00+00:00,DE,143796.0,224481,-80685.0,2
2022-01-09 09:00:00+00:00,DE,144810.0,233823,-89013.0,2
2022-01-09 10:00:00+00:00,DE,147273.0,242132,-94859.0,2
2022-01-09 11:00:00+00:00,DE,141870.0,241434,-99564.0,2
2022-01-09 12:00:00+00:00,DE,133811.0,234025,-100214.0,2
2022-01-09 13:00:00+00:00,DE,122422.0,228085,-105663.0,2
2022-01-09 14:00:00+00:00,DE,110253.0,225635,-115382.0,2
2022-01-09 15:00:00+00:00,DE,102483.0,232000,-129517.0,2
2022-01-09 16:00:00+00:00,DE,102567.0,245272,-142705.0,2
2022-01-09 17:00:00+00:00,DE,99228.0,247468,-148240.0,2
2022-01-09 18:00:00+00:00,DE,89663.0,240411,-150748.0,2
2022-01-09 19:00:00+00:00,DE,84716.0,230216,-145500.0,2
2022-01-09 20:00:00+00:00,DE,79128.0,221765,-142637.0,2
2022-01-09 21:00:00+00:00,DE,71316.0,218161,-146845.0,2
2022-01-09 22:00:00+00:00,DE,64862.0,207150,-142288.0,2
2022-01-09 23:00:00+00:00,DE,58244.0,199129,-140885.0,2
2022-01-10 00:00:00+00:00,DE,52796.0,193115,-140319.0,2
2022-01-10 01:00:00+00:00,DE,48458.0,191839,-143381.0,2
2022-01-10 02:00:00+00:00,DE,44264.0,192693,-148429.0,2
2022-01-10 03:00:00+00:00,DE,41373.0,198506,-157133.0,2
2022-01-10 04:00:00+00:00,DE,40919.0,213885,-172966.0,2
2022-01-10 05:00:00+00:00,DE,45093.0,245357,-200264.0,2
2022-01-10 06:00:00+00:00,DE,53331.0,271330,-217999.0,2
2022-01-10 07:00:00+00:00,DE,57542.0,285384,-227842.0,2
2022-01-10 08:00:00+00:00,DE,58094.0,286423,-228329.0,2
2022-01-10 09:00:00+00:00,DE,60450.0,287390,-226940.0,2
2022-01-10 10:00:00+00:00,DE,64225.0,289428,-225203.0,2
2022-01-10 11:00:00+00:00,DE,60219.0,289852,-229633.0,2
2022-01-10 12:00:00+00:00,DE,60081.0,286569,-226488.0,2
2022-01-10 13:00:00+00:00,DE,55912.0,281955,-226043.0,2
2022-01-10 14:00:00+00:00,DE,51929.0,280224,-228295.0,2
2022-01-10 15:00:00+00:00,DE,44134.0,281473,-237339.0,2
2022-01-10 16:00:00+00:00,DE,49679.0,292256,-242577.0,2
2022-01-10 17:00:00+00:00,DE,46235.0,291052,-244817.0,2
2022-01-10 18:00:00+00:00,DE,41573.0,284636,-243063.0,2
2022-01-10 19:00:00+00:00,DE,42384.0,268587,-226203.0,2
2022-01-10 20:00:00+00:00,DE,39614.0,253969,-214355.0,2
2022-01-10 21:00:00+00:00,DE,38417.0,242177,-203760.0,2
2022-01-10 22:00:00+00:00,DE,39386.0,228239,-188853.0,2
2022-01-10 23:00:00+00:00,DE,40500.0,221078,-180578.0,2
2022-01-11 00:00:00+00:00,DE,41601.0,214745,-173144.0,2
2022-01-11 01:00:00+00:00,DE,41421.0,213114,-171693.0,2
2022-01-11 02:00:00+00:00,DE,42306.0,213297,-170991.0,2
2022-01-11 03:00:00+00:00,DE,43693.0,218222,-174529.0,2
2022-01-11 04:00:00+00:00,DE,46753.0,230173,-183420.0,2
2022-01-11 05:00:00+00:00,DE,52388.0,255515,-203127.0,2
2022-01-11 06:00:00+00:00,DE,62981.0,278788,-215807.0,2
2022-01-11 07:00:00+00:00,DE,73018.0,288779,-215761.0,2
2022-01-11 08:00:00+00:00,DE,76922.0,289605,-212683.0,2
2022-01-11 09:00:00+00:00,DE,85069.0,291329,-206260.0,2
2022-01-11 10:00:00+00:00,DE,92417.0,295183,-202766.0,2
2022-01-11 11:00:00+00:00,DE,95020.0,293740,-198720.0,2
2022-01-11 12:00:00+00:00,DE,89293.0,287798,-198505.0,2
2022-01-11 13:00:00+00:00,DE,82834.0,282981,-200147.0,2
2022-01-11 14:00:00+00:00,DE,74245.0,281529,-207284.0,2
2022-01-11 15:00:00+00:00,DE,72140.0,283311,-211171.0,2
2022-01-11 16:00:00+00:00,DE,79325.0,293939,-214614.0,2
2022-01-11 17:00:00+00:00,DE,81849.0,292870,-211021.0,2
2022-01-11 18:00:00+00:00,DE,71256.0,286208,-214952.0,2
2022-01-11 19:00:00+00:00,DE,63239.0,270920,-207681.0,2
2022-01-11 20:00:00+00:00,DE,57043.0,256835,-199792.0,2
2022-01-11 21:00:00+00:00,DE,53259.0,245293,-192034.0,2
2022-01-11 22:00:00+00:00,DE,50906.0,230861,-179955.0,2
2022-01-11 23:00:00+00:00,DE,50316.0,220141,-169825.0,2
2022-01-12 00:00:00+00:00,DE,47935.0,214664,-166729.0,2
2022-01-12 01:00:00+00:00,DE,47368.0,211630,-164262.0,2
2022-01-12 02:00:00+00:00,DE,46272.0,213020,-166748.0,2
2022-01-12 03:00:00+00:00,DE,44937.0,218072,-173135.0,2
2022-01-12 04:00:00+00:00,DE,45114.0,227625,-182511.0,2
2022-01-12 05:00:00+00:00,DE,53814.0,254596,-200782.0,2
2022-01-12 06:00:00+00:00,DE,55980.0,278854,-222874.0,2
2022-01-12 07:00:00+00:00,DE,65462.0,288704,-223242.0,2
2022-01-12 08:00:00+00:00,DE,69065.0,290490,-221425.0,2
2022-01-12 09:00:00+00:00,DE,76188.0,292634,-216446.0,2
2022-01-12 10:00:00+00:00,DE,80380.0,293209,-212829.0,2
2022-01-12 11:00:00+00:00,DE,83649.0,292172,-208523.0,2
2022-01-12 12:00:00+00:00,DE,84166.0,289255,-205089.0,2
2022-01-12 13:00:00+00:00,DE,79722.0,285209,-205487.0,2
2022-01-12 14:00:00+00:00,DE,76916.0,284394,-207478.0,2
2022-01-12 15:00:00+00:00,DE,76854.0,286131,-209277.0,2
2022-01-12 16:00:00+00:00,DE,83820.0,297943,-214123.0,2
2022-01-12 17:00:00+00:00,DE,84828.0,296199,-211371.0,2
2022-01-12 18:00:00+00:00,DE,82844.0,290464,-207620.0,2
2022-01-12 19:00:00+00:00,DE,84312.0,276449,-192137.0,2
2022-01-12 20:00:00+00:00,DE,88990.0,262772,-173782.0,2
2022-01-12 21:00:00+00:00,DE,89347.0,250530,-161183.0,2
2022-01-12 22:00:00+00:00,DE,91250.0,237129,-145879.0,2
2022-01-12 23:00:00+00:00,DE,94335.0,227192,-132857.0,2
2022-01-13 00:00:00+00:00,DE,99363.0,220966,-121603.0,2
2022-01-13 01:00:00+00:00,DE,104534.0,219081,-114547.0,2
2022-01-13 02:00:00+00:00,DE,108159.0,222144,-113985.0,2
2022-01-13 03:00:00+00:00,DE,110411.0,225231,-114820.0,2
2022-01-13 04:00:00+00:00,DE,114233.0,237829,-123596.0,2
2022-01-13 05:00:00+00:00,DE,123599.0,266682,-143083.0,2
2022-01-13 06:00:00+00:00,DE,127962.0,290643,-162681.0,2
2022-01-13 07:00:00+00:00,DE,133573.0,301149,-167576.0,2
2022-01-13 08:00:00+00:00,DE,133000.0,302031,-169031.0,2
2022-01-13 09:00:00+00:00,DE,138087.0,302045,-163958.0,2
2022-01-13 10:00:00+00:00,DE,147103.0,303152,-156049.0,2
2022-01-13 11:00:00+00:00,DE,151561.0,302676,-151115.0,2
2022-01-13 12:00:00+00:00,DE,151144.0,297890,-146746.0,2
2022-01-13 13:00:00+00:00,DE,143692.0,294519,-150827.0,2
2022-01-13 14:00:00+00:00,DE,134249.0,292711,-158462.0,2
2022-01-13 15:00:00+00:00,DE,131861.0,291896,-160035.0,2
2022-01-13 16:00:00+00:00,DE,135719.0,302653,-166934.0,2
2022-01-13 17:00:00+00:00,DE,131484.0,303002,-171518.0,2
2022-01-13 18:00:00+00:00,DE,128358.0,296280,-167922.0,2
2022-01-13 19:00:00+00:00,DE,128047.0,281193,-153146.0,2
2022-01-13 20:00:00+00:00,DE,126660.0,266785,-140125.0,2
2022-01-13 21:00:00+00:00,DE,127676.0,256105,-128429.0,2
2022-01-13 22:00:00+00:00,DE,129760.0,242595,-112835.0,2
2022-01-13 23:00:00+00:00,DE,129475.0,232248,-102773.0,2
2022-01-14 00:00:00+00:00,DE,128090.0,223585,-95495.0,2
2022-01-14 01:00:00+00:00,DE,127301.0,221341,-94040.0,2
2022-01-14 02:00:00+00:00,DE,127348.0,223330,-95982.0,2
2022-01-14 03:00:00+00:00,DE,127685.0,228962,-101277.0,2
2022-01-14 04:00:00+00:00,DE,129326.0,240475,-111149.0,2
2022-01-14 05:00:00+00:00,DE,134627.0,267594,-132967.0,2
2022-01-14 06:00:00+00:00,DE,137670.0,290003,-152333.0,2
2022-01-14 07:00:00+00:00,DE,136512.0,301398,-164886.0,2
2022-01-14 08:00:00+00:00,DE,138384.0,301420,-163036.0,2
2022-01-14 09:00:00+00:00,DE,143816.0,300443,-156627.0,2
2022-01-14 10:00:00+00:00,DE,148431.0,300447,-152016.0,2
2022-01-14 11:00:00+00:00,DE,145756.0,298446,-152690.0,2
2022-01-14 12:00:00+00:00,DE,140385.0,291515,-151130.0,2
2022-01-14 13:00:00+00:00,DE,130348.0,284431,-154083.0,2
2022-01-14 14:00:00+00:00,DE,115734.0,281622,-165888.0,2
2022-01-14 15:00:00+00:00,DE,102109.0,284045,-181936.0,2
2022-01-14 16:00:00+00:00,DE,99036.0,292449,-193413.0,2
2022-01-14 17:00:00+00:00,DE,91157.0,290141,-198984.0,2
2022-01-14 18:00:00+00:00,DE,79124.0,281547,-202423.0,2
2022-01-14 19:00:00+00:00,DE,64669.0,265113,-200444.0,2
2022-01-14 20:00:00+00:00,DE,56842.0,249645,-192803.0,2
2022-01-14 21:00:00+00:00,DE,50929.0,236998,-186069.0,2
2022-01-14 22:00:00+00:00,DE,46981.0,224951,-177970.0,2
2022-01-14 23:00:00+00:00,DE,46688.0,214961,-168273.0,2
2022-01-15 00:00:00+00:00,DE,45984.0,208309,-162325.0,2
2022-01-15 01:00:00+00:00,DE,45365.0,204552,-159187.0,2
2022-01-15 02:00:00+00:00,DE,44950.0,200184,-155234.0,2
2022-01-15 03:00:00+00:00,DE,42529.0,200881,-158352.0,2
2022-01-15 04:00:00+00:00,DE,42047.0,199776,-157729.0,2
2022-01-15 05:00:00+00:00,DE,41380.0,201101,-159721.0,2
2022-01-15 06:00:00+00:00,DE,40790.0,212484,-171694.0,2
2022-01-15 07:00:00+00:00,DE,41305.0,225732,-184427.0,2
2022-01-15 08:00:00+00:00,DE,47124.0,237436,-190312.0,2
2022-01-15 09:00:00+00:00,DE,57056.0,244039,-186983.0,2
2022-01-15 10:00:00+00:00,DE,63816.0,247861,-184045.0,2
2022-01-15 11:00:00+00:00,DE,63814.0,246438,-182624.0,2
2022-01-15 12:00:00+00:00,DE,60193.0,240125,-179932.0,2
2022-01-15 13:00:00+00:00,DE,51955.0,234703,-182748.0,2
2022-01-15 14:00:00+00:00,DE,44410.0,233175,-188765.0,2
2022-01-15 15:00:00+00:00,DE,44078.0,238463,-194385.0,2
2022-01-15 16:00:00+00:00,DE,52538.0,250191,-197653.0,2
2022-01-15 17:00:00+00:00,DE,55007.0,252539,-197532.0,2
2022-01-15 18:00:00+00:00,DE,52963.0,244216,-191253.0,2
2022-01-15 19:00:00+00:00,DE,49931.0,230548,-180617.0,2
2022-01-15 20:00:00+00:00,DE,51310.0,222452,-171142.0,2
2022-01-15 21:00:00+00:00,DE,53042.0,217689,-164647.0,2
2022-01-15 22:00:00+00:00,DE,55229.0,206459,-151230.0,2
2022-01-15 23:00:00+00:00,DE,58855.0,195590,-136735.0,2
2022-01-16 00:00:00+00:00,DE,62027.0,189097,-127070.0,2
2022-01-16 01:00:00+00:00,DE,64006.0,185577,-121571.0,2
2022-01-16 02:00:00+00:00,DE,68003.0,183733,-115730.0,2
2022-01-16 03:00:00+00:00,DE,73501.0,185671,-112170.0,2
2022-01-16 04:00:00+00:00,DE,77947.0,185925,-107978.0,2
2022-01-16 05:00:00+00:00,DE,81173.0,189609,-108436.0,2
2022-01-16 06:00:00+00:00,DE,87661.0,198054,-110393.0,2
2022-01-16 07:00:00+00:00,DE,100613.0,210288,-109675.0,2
2022-01-16 08:00:00+00:00,DE,113719.0,226921,-113202.0,2
2022-01-16 09:00:00+00:00,DE,126792.0,237621,-110829.0,2
2022-01-16 10:00:00+00:00,DE,136611.0,248020,-111409.0,2
2022-01-16 11:00:00+00:00,DE,147175.0,251730,-104555.0,2
2022-01-16 12:00:00+00:00,DE,148537.0,248128,-99591.0,2
2022-01-16 13:00:00+00:00,DE,147797.0,244428,-96631.0,2
2022-01-16 14:00:00+00:00,DE,143401.0,241823,-98422.0,2
2022-01-16 15:00:00+00:00,DE,143166.0,245974,-102808.0,2
2022-01-16 16:00:00+00:00,DE,149299.0,259778,-110479.0,2
2022-01-16 17:00:00+00:00,DE,150551.0,262419,-111868.0,2
2022-01-16 18:00:00+00:00,DE,150167.0,256474,-106307.0,2
2022-01-16 19:00:00+00:00,DE,146679.0,240179,-93500.0,2
2022-01-16 20:00:00+00:00,DE,149861.0,235184,-85323.0,2
2022-01-16 21:00:00+00:00,DE,149425.0,232886,-83461.0,2
2022-01-16 22:00:00+00:00,DE,152722.0,221837,-69115.0,2
2022-01-16 23:00:00+00:00,DE,155222.0,213618,-58396.0,2
2022-01-17 00:00:00+00:00,DE,158836.0,208152,-49316.0,2
2022-01-17 01:00:00+00:00,DE,162022.0,206256,-44234.0,2
2022-01-17 02:00:00+00:00,DE,165450.0,208068,-42618.0,2
2022-01-17 03:00:00+00:00,DE,168210.0,214084,-45874.0,2
